Giver	Giver Region	Year	Recipient	Recipient Region	Giver GDP	Recipient GDP	Giver GDP Per Capita	Recipient GDP Per Capita	Points
Malta	Southern Europe	1992	Luxembourg	Western Europe	2625749584	13717232975	7268	34977	10
Malta	Southern Europe	1992	Austria	Western Europe	2625749584	155616277926	7268	19847	4
Malta	Southern Europe	1992	United Kingdom	Northern Europe	2625749584	1135585639120	7268	19722	6
Malta	Southern Europe	1992	Ireland	Northern Europe	2625749584	52096972273	7268	14640	12
Malta	Southern Europe	1992	Italy	Southern Europe	2625749584	963995710673	7268	16973	5
Malta	Southern Europe	1993	Italy	Southern Europe	2743402774	955774699781	7522	16818	7
Malta	Southern Europe	1993	Greece	Southern Europe	2743402774	100838378338	7522	9635	6
Malta	Southern Europe	1993	Ireland	Northern Europe	2743402774	53499740127	7522	14960	12
Malta	Southern Europe	1993	Luxembourg	Western Europe	2743402774	14293445647	7522	35961	10
Malta	Southern Europe	1993	Slovenia	Southern Europe	2743402774	14799730411	7522	7431	1
Malta	Southern Europe	1993	Finland	Northern Europe	2743402774	89390086604	7522	17644	2
Malta	Southern Europe	1993	Netherlands	Western Europe	2743402774	297454682600	7522	19454	3
Malta	Southern Europe	1993	Spain	Southern Europe	2743402774	451098341465	7522	11511	8
Malta	Southern Europe	1994	Sweden	Northern Europe	2898435363	200096549277	7877	22788	3
Malta	Southern Europe	1994	Ireland	Northern Europe	2898435363	56579092614	7877	15758	5
Malta	Southern Europe	1994	Portugal	Southern Europe	2898435363	91378529219	7877	9134	1
Malta	Southern Europe	1994	Romania	Eastern Europe	2898435363	36863281940	7877	1622	6
Malta	Southern Europe	1994	Greece	Southern Europe	2898435363	102855145906	7877	9746	4
Malta	Southern Europe	1994	Poland	Eastern Europe	2898435363	123039324941	7877	3192	2
Malta	Southern Europe	1995	Germany	Western Europe	3082268472	1720245651998	8321	21061	1
Malta	Southern Europe	1995	Norway	Northern Europe	3082268472	140452717481	8321	32220	6
Malta	Southern Europe	1995	Spain	Southern Europe	3082268472	474584351741	8321	12049	8
Malta	Southern Europe	1995	Turkey	Southern Europe	3082268472	218601092943	8321	3714	7
Malta	Southern Europe	1995	Cyprus	Southern Europe	3082268472	7724182914	8321	11868	4
Malta	Southern Europe	1995	Sweden	Northern Europe	3082268472	207977423364	8321	23562	3
Malta	Southern Europe	1995	Slovenia	Southern Europe	3082268472	16155992417	8321	8119	2
Malta	Southern Europe	1995	Israel	Eastern Europe	3082268472	97416800093	8321	17568	5
Malta	Southern Europe	1995	Greece	Southern Europe	3082268472	105014815743	8321	9875	10
Malta	Southern Europe	1996	Turkey	Southern Europe	3198696108	234733120142	8583	3924	10
Malta	Southern Europe	1996	United Kingdom	Northern Europe	3198696108	1283253039470	8583	22062	6
Malta	Southern Europe	1996	Spain	Southern Europe	3198696108	486055114049	8583	12312	5
Malta	Southern Europe	1996	Cyprus	Southern Europe	3198696108	7866990431	8583	11896	2
Malta	Southern Europe	1996	Austria	Western Europe	3198696108	168524640772	8583	21174	12
Malta	Southern Europe	1996	Greece	Southern Europe	3198696108	107491487302	8583	10037	1
Malta	Southern Europe	1996	Ireland	Northern Europe	3198696108	67893423717	8583	18665	4
Malta	Southern Europe	1997	Cyprus	Southern Europe	3366850884	8051748059	8973	12004	7
Malta	Southern Europe	1997	Turkey	Southern Europe	3366850884	252520406456	8973	4154	10
Malta	Southern Europe	1997	Slovenia	Southern Europe	3366850884	17575439822	8973	8850	5
Malta	Southern Europe	1997	Netherlands	Western Europe	3366850884	340535469587	8973	21814	4
Malta	Southern Europe	1997	Spain	Southern Europe	3366850884	504859099130	8973	12755	12
Malta	Southern Europe	1997	Germany	Western Europe	3366850884	1763970829551	8973	21503	3
Malta	Southern Europe	1997	Greece	Southern Europe	3366850884	111401606432	8973	10337	6
Malta	Southern Europe	1997	Hungary	Eastern Europe	3366850884	41438134545	8973	4027	2
Malta	Southern Europe	1997	United Kingdom	Northern Europe	3366850884	1325692400024	8973	22733	1
Malta	Southern Europe	1998	Israel	Eastern Europe	3539422300	110603683416	9376	18523	12
Malta	Southern Europe	1998	Ireland	Northern Europe	3539422300	81179646646	9376	21865	6
Malta	Southern Europe	1998	Portugal	Southern Europe	3539422300	108461880496	9376	10708	2
Malta	Southern Europe	1998	United Kingdom	Northern Europe	3539422300	1372286014257	9376	23463	8
Malta	Southern Europe	1998	Cyprus	Southern Europe	3539422300	8457818690	9376	12456	1
Malta	Southern Europe	1998	Netherlands	Western Europe	3539422300	353896255736	9376	22531	7
Malta	Southern Europe	1998	Sweden	Northern Europe	3539422300	226181208632	9376	25554	4
Malta	Southern Europe	1998	Belgium	Western Europe	3539422300	216763833526	9376	21245	3
Malta	Southern Europe	1998	Norway	Northern Europe	3539422300	159749542448	9376	36049	5
Malta	Southern Europe	1999	Lithuania	Northern Europe	3706482064	11074208250	9770	3142	1
Malta	Southern Europe	1999	United Kingdom	Northern Europe	3706482064	1415742596097	9770	24125	8
Malta	Southern Europe	1999	Denmark	Northern Europe	3706482064	154626288221	9770	29055	4
Malta	Southern Europe	1999	Netherlands	Western Europe	3706482064	370474105840	9770	23430	2
Malta	Southern Europe	1999	Iceland	Northern Europe	3706482064	8336761572	9770	30055	10
Malta	Southern Europe	1999	Sweden	Northern Europe	3706482064	236720886164	9770	26724	12
Malta	Southern Europe	1999	Israel	Eastern Europe	3706482064	114315400244	9770	18664	6
Malta	Southern Europe	1999	Germany	Western Europe	3706482064	1830433099432	9770	22295	3
Malta	Southern Europe	2000	Netherlands	Western Europe	3957418083	385074626866	10377	24180	5
Malta	Southern Europe	2000	United Kingdom	Northern Europe	3957418083	1475705855651	10377	25058	6
Malta	Southern Europe	2000	Norway	Northern Europe	3957418083	168288531891	10377	37473	3
Malta	Southern Europe	2000	Russia	Eastern Europe	3957418083	259708496267	10377	1775	12
Malta	Southern Europe	2000	Cyprus	Southern Europe	3957418083	9314937556	10377	13422	1
Malta	Southern Europe	2000	Denmark	Northern Europe	3957418083	160082517846	10377	29980	8
Malta	Southern Europe	2000	Sweden	Northern Europe	3957418083	247260155858	10377	27869	4
Malta	Southern Europe	2000	Ireland	Northern Europe	3957418083	97525278177	10377	25630	10
Malta	Southern Europe	2000	Austria	Western Europe	3957418083	192070749954	10377	23974	2
Malta	Southern Europe	2001	Russia	Eastern Europe	3896082512	272932811945	9913	1870	2
Malta	Southern Europe	2001	Sweden	Northern Europe	3896082512	250381346604	9913	28146	8
Malta	Southern Europe	2001	Turkey	Southern Europe	3896082512	251379908801	9913	3895	4
Malta	Southern Europe	2001	United Kingdom	Northern Europe	3896082512	1518285497144	9913	25687	3
Malta	Southern Europe	2001	Germany	Western Europe	3896082512	1914968442701	9913	23254	5
Malta	Southern Europe	2001	Greece	Southern Europe	3896082512	129640052497	9913	11839	7
Malta	Southern Europe	2001	Denmark	Northern Europe	3896082512	161210834024	9913	30083	6
Malta	Southern Europe	2002	Cyprus	Southern Europe	4005624314	9892554194	10116	13927	12
Malta	Southern Europe	2002	United Kingdom	Northern Europe	4005624314	1555224145954	10116	26215	10
Malta	Southern Europe	2002	Russia	Eastern Europe	4005624314	285879843583	10116	1968	8
Malta	Southern Europe	2002	"Macedonia, FYR"	Southern Europe	4005624314	3453793697	10116	1708	5
Malta	Southern Europe	2002	Denmark	Northern Europe	4005624314	161961831922	10116	30127	1
Malta	Southern Europe	2002	Germany	Western Europe	4005624314	1915162776824	10116	23217	4
Malta	Southern Europe	2002	Romania	Eastern Europe	4005624314	41162034208	10116	1888	6
Malta	Southern Europe	2002	Latvia	Eastern Europe	4005624314	9010898599	10116	3853	7
Malta	Southern Europe	2003	Iceland	Northern Europe	4010915242	9271268441	10063	32023	12
Malta	Southern Europe	2003	Ireland	Northern Europe	4010915242	112702198601	10063	28200	5
Malta	Southern Europe	2003	Turkey	Southern Europe	4010915242	280926215534	10063	4235	4
Malta	Southern Europe	2003	Cyprus	Southern Europe	4010915242	10083883129	10063	13952	2
Malta	Southern Europe	2003	Germany	Western Europe	4010915242	1907972414293	10063	23117	3
Malta	Southern Europe	2003	Russia	Eastern Europe	4010915242	306737220532	10063	2121	1
Malta	Southern Europe	2003	Netherlands	Western Europe	4010915242	394108353879	10063	24290	7
Malta	Southern Europe	2003	Norway	Northern Europe	4010915242	175929063478	10063	38540	6
Malta	Southern Europe	2003	Poland	Eastern Europe	4010915242	182642797860	10063	4781	10
Malta	Southern Europe	2003	Sweden	Northern Europe	4010915242	262592755597	10063	29313	8
Malta	Southern Europe	2004	Spain	Southern Europe	3990731332	657800500119	9945	15408	3
Malta	Southern Europe	2004	Serbia	Southern Europe	3990731332	7484445629	9945	1003	6
Malta	Southern Europe	2004	Netherlands	Western Europe	3990731332	402922644615	9945	24747	2
Malta	Southern Europe	2004	Albania	Southern Europe	3990731332	4543619309	9945	1454	10
Malta	Southern Europe	2004	Ukraine	Eastern Europe	3990731332	44042453610	9945	928	8
Malta	Southern Europe	2004	"Macedonia, FYR"	Southern Europe	3990731332	3715387792	9945	1828	1
Malta	Southern Europe	2004	Greece	Southern Europe	3990731332	148273579289	9945	13404	12
Malta	Southern Europe	2004	United Kingdom	Northern Europe	3990731332	1661507591712	9945	27753	4
Malta	Southern Europe	2004	Cyprus	Southern Europe	3990731332	10509896324	9945	14207	7
Malta	Southern Europe	2004	Sweden	Northern Europe	3990731332	273713195657	9945	30434	5
Malta	Southern Europe	2005	United Kingdom	Northern Europe	4137015690	1707602384540	10244	28354	4
Malta	Southern Europe	2005	Romania	Eastern Europe	4137015690	48898332853	10244	2260	7
Malta	Southern Europe	2005	Norway	Northern Europe	4137015690	187632770146	10244	40584	5
Malta	Southern Europe	2005	Moldova	Eastern Europe	4137015690	1813877409	10244	505	2
Malta	Southern Europe	2005	Cyprus	Southern Europe	4137015690	10920829406	10244	14411	12
Malta	Southern Europe	2005	Israel	Eastern Europe	4137015690	138380104308	10244	19968	8
Malta	Southern Europe	2005	Denmark	Northern Europe	4137015690	170383902313	10244	31439	3
Malta	Southern Europe	2005	Greece	Southern Europe	4137015690	151654726496	10244	13658	6
Malta	Southern Europe	2005	Latvia	Eastern Europe	4137015690	11610367683	10244	5047	10
Malta	Southern Europe	2006	Russia	Eastern Europe	4229019047	378223527671	10406	2654	5
Malta	Southern Europe	2006	Romania	Eastern Europe	4229019047	52761301148	10406	2444	10
Malta	Southern Europe	2006	Lithuania	Northern Europe	4229019047	17944975000	10406	5287	1
Malta	Southern Europe	2006	United Kingdom	Northern Europe	4229019047	1752007342879	10406	28913	3
Malta	Southern Europe	2006	Greece	Southern Europe	4229019047	160012057464	10406	14353	8
Malta	Southern Europe	2006	Finland	Northern Europe	4229019047	144797309748	10406	27495	7
Malta	Southern Europe	2006	Ukraine	Eastern Europe	4229019047	48533506647	10406	1037	2
Malta	Southern Europe	2006	Ireland	Northern Europe	4229019047	130661985480	10406	30669	4
Malta	Southern Europe	2006	Sweden	Northern Europe	4229019047	294498396948	10406	32432	6
Malta	Southern Europe	2007	Serbia	Southern Europe	4409988376	8613915655	10781	1167	8
Malta	Southern Europe	2007	Ukraine	Eastern Europe	4409988376	52367654045	10781	1126	3
Malta	Southern Europe	2007	Russia	Eastern Europe	4409988376	410505209128	10781	2889	6
Malta	Southern Europe	2007	Bulgaria	Eastern Europe	4409988376	19106152662	10781	2494	7
Malta	Southern Europe	2007	Belarus	Eastern Europe	4409988376	21863108809	10781	2287	10
Malta	Southern Europe	2007	Hungary	Eastern Europe	4409988376	59169627001	10781	5884	1
Malta	Southern Europe	2007	Slovenia	Southern Europe	4409988376	26998265242	10781	13378	5
Malta	Southern Europe	2007	Latvia	Eastern Europe	4409988376	14330842539	10781	6296	4
Malta	Southern Europe	2007	Spain	Southern Europe	4409988376	733820614902	10781	16351	2
Malta	Southern Europe	2007	United Kingdom	Northern Europe	4409988376	1815652027571	10781	29771	12
Malta	Southern Europe	2008	Iceland	Northern Europe	4602421382	12038598564	11172	37927	6
Malta	Southern Europe	2008	Latvia	Eastern Europe	4602421382	13722705688	11172	6056	7
Malta	Southern Europe	2008	Sweden	Northern Europe	4602421382	302392423838	11172	32799	12
Malta	Southern Europe	2008	Denmark	Northern Europe	4602421382	177554383049	11172	32320	4
Malta	Southern Europe	2008	Georgia	Eastern Europe	4602421382	5475261546	11172	1249	5
Malta	Southern Europe	2008	Ukraine	Eastern Europe	4602421382	53572110088	11172	1158	10
Malta	Southern Europe	2008	Greece	Southern Europe	4602421382	165315749930	11172	14712	2
Malta	Southern Europe	2008	Serbia	Southern Europe	4602421382	8941244450	11172	1216	1
Malta	Southern Europe	2008	Russia	Eastern Europe	4602421382	432048331750	11172	3044	8
Malta	Southern Europe	2008	Norway	Northern Europe	4602421382	197402589382	11172	41400	3
Malta	Southern Europe	2009	Sweden	Northern Europe	4480338120	287188905096	10822	30885	4
Malta	Southern Europe	2009	Iceland	Northern Europe	4480338120	11246510040	10822	35311	12
Malta	Southern Europe	2009	Greece	Southern Europe	4480338120	160132058536	10822	14193	7
Malta	Southern Europe	2009	Azerbaijan	Eastern Europe	4480338120	20219711123	10822	2260	1
Malta	Southern Europe	2009	Denmark	Northern Europe	4480338120	167493591361	10822	30326	6
Malta	Southern Europe	2009	Turkey	Southern Europe	4480338120	356973581803	10822	4969	5
Malta	Southern Europe	2009	Norway	Northern Europe	4480338120	194111628292	10822	40199	8
Malta	Southern Europe	2009	Ukraine	Eastern Europe	4480338120	45643437795	10822	991	2
Malta	Southern Europe	2009	United Kingdom	Northern Europe	4480338120	1726615485860	10822	27934	10
Malta	Southern Europe	2009	Finland	Northern Europe	4480338120	139908789386	10822	26206	3
Malta	Southern Europe	2010	Azerbaijan	Eastern Europe	4601833501	21230696679	11062	2345	12
Malta	Southern Europe	2010	Norway	Northern Europe	4601833501	195424832685	11062	39970	3
Malta	Southern Europe	2010	Belgium	Western Europe	4601833501	267495842508	11062	24551	10
Malta	Southern Europe	2010	Greece	Southern Europe	4601833501	152216482615	11062	13452	7
Malta	Southern Europe	2010	Iceland	Northern Europe	4601833501	10795303361	11062	33943	6
Malta	Southern Europe	2010	France	Western Europe	4601833501	1480999829195	11062	22758	2
Malta	Southern Europe	2010	Romania	Eastern Europe	4601833501	55460974373	11062	2587	5
Malta	Southern Europe	2010	Germany	Western Europe	4601833501	2078792107933	11062	25420	4
Malta	Southern Europe	2010	Portugal	Southern Europe	4601833501	124963131552	11062	11748	1
Malta	Southern Europe	2010	Denmark	Northern Europe	4601833501	170135370635	11062	30668	8
Moldova	Eastern Europe	2005	Romania	Eastern Europe	1813877409	48898332853	505	2260	7
Moldova	Eastern Europe	2005	Norway	Northern Europe	1813877409	187632770146	505	40584	3
Moldova	Eastern Europe	2005	Israel	Eastern Europe	1813877409	138380104308	505	19968	6
Moldova	Eastern Europe	2005	Serbia	Southern Europe	1813877409	7888605693	505	1060	1
Moldova	Eastern Europe	2005	Sweden	Northern Europe	1813877409	282364681257	505	31271	5
Moldova	Eastern Europe	2005	Ukraine	Eastern Europe	1813877409	45231599857	505	960	8
Moldova	Eastern Europe	2005	Germany	Western Europe	1813877409	1943341224580	505	23564	2
Moldova	Eastern Europe	2005	Greece	Southern Europe	1813877409	151654726496	505	13658	4
Moldova	Eastern Europe	2005	Russia	Eastern Europe	1813877409	349710148603	505	2443	10
Moldova	Eastern Europe	2005	Latvia	Eastern Europe	1813877409	11610367683	505	5047	12
Moldova	Eastern Europe	2006	Norway	Northern Europe	1900665178	192233391607	530	41246	3
Moldova	Eastern Europe	2006	Russia	Eastern Europe	1900665178	378223527671	530	2654	10
Moldova	Eastern Europe	2006	Romania	Eastern Europe	1900665178	52761301148	530	2444	12
Moldova	Eastern Europe	2006	Lithuania	Northern Europe	1900665178	17944975000	530	5287	4
Moldova	Eastern Europe	2006	Greece	Southern Europe	1900665178	160012057464	530	14353	1
Moldova	Eastern Europe	2006	Finland	Northern Europe	1900665178	144797309748	530	27495	6
Moldova	Eastern Europe	2006	Ukraine	Eastern Europe	1900665178	48533506647	530	1037	8
Moldova	Eastern Europe	2006	Sweden	Northern Europe	1900665178	294498396948	530	32432	2
Moldova	Eastern Europe	2006	Armenia	Eastern Europe	1900665178	3849011238	530	1254	7
Moldova	Eastern Europe	2007	Serbia	Southern Europe	1958976512	8613915655	548	1167	5
Moldova	Eastern Europe	2007	Ukraine	Eastern Europe	1958976512	52367654045	548	1126	7
Moldova	Eastern Europe	2007	Russia	Eastern Europe	1958976512	410505209128	548	2889	8
Moldova	Eastern Europe	2007	Turkey	Southern Europe	1958976512	372619233720	548	5324	1
Moldova	Eastern Europe	2007	Bulgaria	Eastern Europe	1958976512	19106152662	548	2494	3
Moldova	Eastern Europe	2007	Belarus	Eastern Europe	1958976512	21863108809	548	2287	10
Moldova	Eastern Europe	2007	Greece	Southern Europe	1958976512	165670288500	548	14802	6
Moldova	Eastern Europe	2007	Armenia	Eastern Europe	1958976512	4378219566	548	1424	2
Moldova	Eastern Europe	2007	Georgia	Eastern Europe	1958976512	5351427005	548	1219	4
Moldova	Eastern Europe	2007	Romania	Eastern Europe	1958976512	55926979217	548	2596	12
Moldova	Eastern Europe	2008	Romania	Eastern Europe	2111088030	60360156368	591	2806	12
Moldova	Eastern Europe	2008	Armenia	Eastern Europe	2111088030	4680316716	591	1520	2
Moldova	Eastern Europe	2008	Israel	Eastern Europe	2111088030	160363153467	591	21941	6
Moldova	Eastern Europe	2008	Georgia	Eastern Europe	2111088030	5475261546	591	1249	3
Moldova	Eastern Europe	2008	Ukraine	Eastern Europe	2111088030	53572110088	591	1158	7
Moldova	Eastern Europe	2008	Azerbaijan	Eastern Europe	2111088030	18499278246	591	2111	8
Moldova	Eastern Europe	2008	Greece	Southern Europe	2111088030	165315749930	591	14712	4
